"","PortID","PortName","allCntImpValyr","allCntImpYr","time","Year","State","PortNameTiCase","County_GEOID","CountyName"
"1819","0000","COUNTY TOTAL",0,0,NA,"2021"," CT","County Total","09011","New London"
"1820","0000","COUNTY TOTAL",1095252484,179963163,NA,"2013"," FL","County Total","12005","Bay"
"1821","0000","COUNTY TOTAL",710912442,125133734,NA,"2014"," FL","County Total","12005","Bay"
"1822","0000","COUNTY TOTAL",657267002,116012659,NA,"2015"," FL","County Total","12005","Bay"
"1823","0000","COUNTY TOTAL",494524671,100592849,NA,"2016"," FL","County Total","12005","Bay"
"1824","0000","COUNTY TOTAL",452011281,100191137,NA,"2017"," FL","County Total","12005","Bay"
"1825","0000","COUNTY TOTAL",548083261,115979720,NA,"2018"," FL","County Total","12005","Bay"
"1826","0000","COUNTY TOTAL",492878210,114890360,NA,"2019"," FL","County Total","12005","Bay"
"1827","0000","COUNTY TOTAL",474243816,113791931,NA,"2020"," FL","County Total","12005","Bay"
"1828","0000","COUNTY TOTAL",586332133,129426989,NA,"2021"," FL","County Total","12005","Bay"
"1829","0000","COUNTY TOTAL",16946409,30792315,NA,"2013"," FL","County Total","12009","Brevard"
"1830","0000","COUNTY TOTAL",2606061,6447013,NA,"2014"," FL","County Total","12009","Brevard"
"1831","0000","COUNTY TOTAL",3525663,3179580,NA,"2015"," FL","County Total","12009","Brevard"
"1832","0000","COUNTY TOTAL",23699092,97852235,NA,"2016"," FL","County Total","12009","Brevard"
"1833","0000","COUNTY TOTAL",57474929,67634502,NA,"2017"," FL","County Total","12009","Brevard"
"1834","0000","COUNTY TOTAL",29897930,62215566,NA,"2018"," FL","County Total","12009","Brevard"
"1835","0000","COUNTY TOTAL",26241778,67030684,NA,"2019"," FL","County Total","12009","Brevard"
"1836","0000","COUNTY TOTAL",41904079,85312365,NA,"2020"," FL","County Total","12009","Brevard"
"1837","0000","COUNTY TOTAL",87878806,108948712,NA,"2021"," FL","County Total","12009","Brevard"
"1838","0000","COUNTY TOTAL",7612420786,2442738970,NA,"2013"," FL","County Total","12011","Broward"
"1839","0000","COUNTY TOTAL",9208428276,2851737041,NA,"2014"," FL","County Total","12011","Broward"
"1840","0000","COUNTY TOTAL",8556182005,2901328525,NA,"2015"," FL","County Total","12011","Broward"
"1841","0000","COUNTY TOTAL",8634037467,3135766140,NA,"2016"," FL","County Total","12011","Broward"
"1842","0000","COUNTY TOTAL",9063629429,3125422701,NA,"2017"," FL","County Total","12011","Broward"
"1843","0000","COUNTY TOTAL",9712108145,3237302973,NA,"2018"," FL","County Total","12011","Broward"
"1844","0000","COUNTY TOTAL",8380274903,2915079205,NA,"2019"," FL","County Total","12011","Broward"
"1845","0000","COUNTY TOTAL",7545614336,2686103915,NA,"2020"," FL","County Total","12011","Broward"
"1846","0000","COUNTY TOTAL",10174562848,3347768201,NA,"2021"," FL","County Total","12011","Broward"
"1847","0000","COUNTY TOTAL",492413330,280211580,NA,"2013"," FL","County Total","12057","Hillsborough"
"1848","0000","COUNTY TOTAL",537315106,321793067,NA,"2014"," FL","County Total","12057","Hillsborough"
"1849","0000","COUNTY TOTAL",606044780,383945886,NA,"2015"," FL","County Total","12057","Hillsborough"
"1850","0000","COUNTY TOTAL",687478009,486582291,NA,"2016"," FL","County Total","12057","Hillsborough"
"1851","0000","COUNTY TOTAL",803836314,410804634,NA,"2017"," FL","County Total","12057","Hillsborough"
"1852","0000","COUNTY TOTAL",1038477516,561138873,NA,"2018"," FL","County Total","12057","Hillsborough"
"1853","0000","COUNTY TOTAL",1131976733,495276262,NA,"2019"," FL","County Total","12057","Hillsborough"
"1854","0000","COUNTY TOTAL",1246861717,515849983,NA,"2020"," FL","County Total","12057","Hillsborough"
"1855","0000","COUNTY TOTAL",1596420565,971971707,NA,"2021"," FL","County Total","12057","Hillsborough"
"1856","0000","COUNTY TOTAL",133905701,266441854,NA,"2013"," FL","County Total","12081","Manatee"
"1857","0000","COUNTY TOTAL",162549833,311952196,NA,"2014"," FL","County Total","12081","Manatee"
"1858","0000","COUNTY TOTAL",217921171,390913351,NA,"2015"," FL","County Total","12081","Manatee"
"1859","0000","COUNTY TOTAL",312400203,363203637,NA,"2016"," FL","County Total","12081","Manatee"
"1860","0000","COUNTY TOTAL",255105570,343015200,NA,"2017"," FL","County Total","12081","Manatee"
"1861","0000","COUNTY TOTAL",249378306,381777483,NA,"2018"," FL","County Total","12081","Manatee"
"1862","0000","COUNTY TOTAL",430065915,469280474,NA,"2019"," FL","County Total","12081","Manatee"
"1863","0000","COUNTY TOTAL",511905833,525467871,NA,"2020"," FL","County Total","12081","Manatee"
"1864","0000","COUNTY TOTAL",701473410,855946261,NA,"2021"," FL","County Total","12081","Manatee"
"1865","0000","COUNTY TOTAL",12028278354,2511020638,NA,"2013"," FL","County Total","12086","Miami-Dade"
"1866","0000","COUNTY TOTAL",12026245655,2659547951,NA,"2014"," FL","County Total","12086","Miami-Dade"
"1867","0000","COUNTY TOTAL",13877799496,3244583581,NA,"2015"," FL","County Total","12086","Miami-Dade"
"1868","0000","COUNTY TOTAL",13530867755,3265140791,NA,"2016"," FL","County Total","12086","Miami-Dade"
"1869","0000","COUNTY TOTAL",13714843871,3350173538,NA,"2017"," FL","County Total","12086","Miami-Dade"
"1870","0000","COUNTY TOTAL",15101084843,3483948557,NA,"2018"," FL","County Total","12086","Miami-Dade"
"1871","0000","COUNTY TOTAL",15535443063,4009850616,NA,"2019"," FL","County Total","12086","Miami-Dade"
"1872","0000","COUNTY TOTAL",1.3773e+10,4058076629,NA,"2020"," FL","County Total","12086","Miami-Dade"
"1873","0000","COUNTY TOTAL",17288394667,4515494278,NA,"2021"," FL","County Total","12086","Miami-Dade"
"1874","0000","COUNTY TOTAL",83596,23552,NA,"2013"," FL","County Total","12087","Monroe"
"1875","0000","COUNTY TOTAL",305749,47646,NA,"2014"," FL","County Total","12087","Monroe"
"1876","0000","COUNTY TOTAL",132601,64396,NA,"2015"," FL","County Total","12087","Monroe"
"1877","0000","COUNTY TOTAL",1598223,151912,NA,"2016"," FL","County Total","12087","Monroe"
"1878","0000","COUNTY TOTAL",201766,42650,NA,"2017"," FL","County Total","12087","Monroe"
"1879","0000","COUNTY TOTAL",251555,54070,NA,"2018"," FL","County Total","12087","Monroe"
"1880","0000","COUNTY TOTAL",56267,5782,NA,"2019"," FL","County Total","12087","Monroe"
"1881","0000","COUNTY TOTAL",297322,29545,NA,"2020"," FL","County Total","12087","Monroe"
"1882","0000","COUNTY TOTAL",760263,48105,NA,"2021"," FL","County Total","12087","Monroe"
"1883","0000","COUNTY TOTAL",4056715407,1195087467,NA,"2013"," FL","County Total","12089","Nassau"
"1884","0000","COUNTY TOTAL",4796650346,1330937204,NA,"2014"," FL","County Total","12089","Nassau"
"1885","0000","COUNTY TOTAL",4984102019,3863528846,NA,"2015"," FL","County Total","12089","Nassau"
"1886","0000","COUNTY TOTAL",5297215630,3769740797,NA,"2016"," FL","County Total","12089","Nassau"
"1887","0000","COUNTY TOTAL",7066465277,2693655860,NA,"2017"," FL","County Total","12089","Nassau"
"1888","0000","COUNTY TOTAL",6667644332,1996822041,NA,"2018"," FL","County Total","12089","Nassau"
"1889","0000","COUNTY TOTAL",6808473729,2162753630,NA,"2019"," FL","County Total","12089","Nassau"
"1890","0000","COUNTY TOTAL",6175291316,2196888743,NA,"2020"," FL","County Total","12089","Nassau"
"1891","0000","COUNTY TOTAL",6803537046,2275606028,NA,"2021"," FL","County Total","12089","Nassau"
"1892","0000","COUNTY TOTAL",0,0,NA,"2013"," FL","County Total","12097","Osceola"
"1893","0000","COUNTY TOTAL",0,0,NA,"2014"," FL","County Total","12097","Osceola"
"1894","0000","COUNTY TOTAL",0,0,NA,"2015"," FL","County Total","12097","Osceola"
"1895","0000","COUNTY TOTAL",0,0,NA,"2016"," FL","County Total","12097","Osceola"
"1896","0000","COUNTY TOTAL",0,0,NA,"2017"," FL","County Total","12097","Osceola"
"1897","0000","COUNTY TOTAL",0,0,NA,"2018"," FL","County Total","12097","Osceola"
"1898","0000","COUNTY TOTAL",0,0,NA,"2019"," FL","County Total","12097","Osceola"
"1899","0000","COUNTY TOTAL",0,0,NA,"2020"," FL","County Total","12097","Osceola"
"1900","0000","COUNTY TOTAL",0,0,NA,"2021"," FL","County Total","12097","Osceola"
"1901","0000","COUNTY TOTAL",303436122,127463071,NA,"2013"," FL","County Total","12099","Palm Beach"
"1902","0000","COUNTY TOTAL",331564190,152200298,NA,"2014"," FL","County Total","12099","Palm Beach"
"1903","0000","COUNTY TOTAL",260340951,117395841,NA,"2015"," FL","County Total","12099","Palm Beach"
"1904","0000","COUNTY TOTAL",226683059,104862093,NA,"2016"," FL","County Total","12099","Palm Beach"
"1905","0000","COUNTY TOTAL",243974563,112115005,NA,"2017"," FL","County Total","12099","Palm Beach"
"1906","0000","COUNTY TOTAL",236321436,121791888,NA,"2018"," FL","County Total","12099","Palm Beach"
"1907","0000","COUNTY TOTAL",232221146,107126153,NA,"2019"," FL","County Total","12099","Palm Beach"
"1908","0000","COUNTY TOTAL",239028011,113392582,NA,"2020"," FL","County Total","12099","Palm Beach"
"1909","0000","COUNTY TOTAL",346095910,164804584,NA,"2021"," FL","County Total","12099","Palm Beach"
"1910","0000","COUNTY TOTAL",109234,1817160,NA,"2013"," FL","County Total","12111","St. Lucie"
"1911","0000","COUNTY TOTAL",730500,4889383,NA,"2014"," FL","County Total","12111","St. Lucie"
"1912","0000","COUNTY TOTAL",63965,5807100,NA,"2015"," FL","County Total","12111","St. Lucie"
"1913","0000","COUNTY TOTAL",610852,2078976,NA,"2016"," FL","County Total","12111","St. Lucie"
"1914","0000","COUNTY TOTAL",80500,45033,NA,"2017"," FL","County Total","12111","St. Lucie"
"1915","0000","COUNTY TOTAL",148265,1827452,NA,"2018"," FL","County Total","12111","St. Lucie"
"1916","0000","COUNTY TOTAL",258598,2038048,NA,"2019"," FL","County Total","12111","St. Lucie"
"1917","0000","COUNTY TOTAL",504758,4359300,NA,"2020"," FL","County Total","12111","St. Lucie"
"1918","0000","COUNTY TOTAL",214560,7257476,NA,"2021"," FL","County Total","12111","St. Lucie"
"1919","0000","COUNTY TOTAL",2048080,658074,NA,"2013"," FL","County Total","12113","Santa Rosa"
"1920","0000","COUNTY TOTAL",4716889,2050035,NA,"2014"," FL","County Total","12113","Santa Rosa"
"1921","0000","COUNTY TOTAL",8628303,274576,NA,"2015"," FL","County Total","12113","Santa Rosa"
"1922","0000","COUNTY TOTAL",0,0,NA,"2016"," FL","County Total","12113","Santa Rosa"
"1923","0000","COUNTY TOTAL",10037,45970,NA,"2017"," FL","County Total","12113","Santa Rosa"
"1924","0000","COUNTY TOTAL",6681030,4429580,NA,"2018"," FL","County Total","12113","Santa Rosa"
"1925","0000","COUNTY TOTAL",3491778,1433111,NA,"2019"," FL","County Total","12113","Santa Rosa"
"1926","0000","COUNTY TOTAL",19092075,2827920,NA,"2020"," FL","County Total","12113","Santa Rosa"
"1927","0000","COUNTY TOTAL",42180983,7884409,NA,"2021"," FL","County Total","12113","Santa Rosa"
"1928","0000","COUNTY TOTAL",0,0,NA,"2013"," GA","County Total","13067","Cobb"
"1929","0000","COUNTY TOTAL",0,0,NA,"2014"," GA","County Total","13067","Cobb"
"1930","0000","COUNTY TOTAL",0,0,NA,"2015"," GA","County Total","13067","Cobb"
"1931","0000","COUNTY TOTAL",0,0,NA,"2016"," GA","County Total","13067","Cobb"
"1932","0000","COUNTY TOTAL",0,0,NA,"2017"," GA","County Total","13067","Cobb"
"1933","0000","COUNTY TOTAL",0,0,NA,"2018"," GA","County Total","13067","Cobb"
"1934","0000","COUNTY TOTAL",0,0,NA,"2019"," GA","County Total","13067","Cobb"
"1935","0000","COUNTY TOTAL",0,0,NA,"2020"," GA","County Total","13067","Cobb"
"1936","0000","COUNTY TOTAL",0,0,NA,"2021"," GA","County Total","13067","Cobb"
"1937","0000","COUNTY TOTAL",39454425512,8507965892,NA,"2013"," GA","County Total","13103","Effingham"
"1938","0000","COUNTY TOTAL",48344594669,9921873735,NA,"2014"," GA","County Total","13103","Effingham"
"1939","0000","COUNTY TOTAL",57852058061,11365955409,NA,"2015"," GA","County Total","13103","Effingham"
"1940","0000","COUNTY TOTAL",55302129175,11897383500,NA,"2016"," GA","County Total","13103","Effingham"
"1941","0000","COUNTY TOTAL",59732626330,12796477055,NA,"2017"," GA","County Total","13103","Effingham"
"1942","0000","COUNTY TOTAL",69241674386,14123904661,NA,"2018"," GA","County Total","13103","Effingham"
"1943","0000","COUNTY TOTAL",73092436662,14796030075,NA,"2019"," GA","County Total","13103","Effingham"
"1944","0000","COUNTY TOTAL",72811196718,14994657647,NA,"2020"," GA","County Total","13103","Effingham"
"1945","0000","COUNTY TOTAL",91395838781,18690231716,NA,"2021"," GA","County Total","13103","Effingham"
"1946","0000","COUNTY TOTAL",805698567,82849535,NA,"2013"," GA","County Total","13127","Glynn"
"1947","0000","COUNTY TOTAL",382911618,26910396,NA,"2014"," GA","County Total","13127","Glynn"
"1948","0000","COUNTY TOTAL",367522481,29895149,NA,"2015"," GA","County Total","13127","Glynn"
"1949","0000","COUNTY TOTAL",349792962,26390018,NA,"2016"," GA","County Total","13127","Glynn"
"1950","0000","COUNTY TOTAL",319588702,24641710,NA,"2017"," GA","County Total","13127","Glynn"
"1951","0000","COUNTY TOTAL",582486851,42086854,NA,"2018"," GA","County Total","13127","Glynn"
"1952","0000","COUNTY TOTAL",804114438,68766270,NA,"2019"," GA","County Total","13127","Glynn"
"1953","0000","COUNTY TOTAL",1092319339,98780445,NA,"2020"," GA","County Total","13127","Glynn"
"1954","0000","COUNTY TOTAL",1102986977,98676967,NA,"2021"," GA","County Total","13127","Glynn"
"1955","0000","COUNTY TOTAL",773166,206723,NA,"2013"," HI","County Total","15001","Hawaii"
"1956","0000","COUNTY TOTAL",963656,147478,NA,"2014"," HI","County Total","15001","Hawaii"
"1957","0000","COUNTY TOTAL",1724983,255092,NA,"2015"," HI","County Total","15001","Hawaii"
"1958","0000","COUNTY TOTAL",62216,25428,NA,"2016"," HI","County Total","15001","Hawaii"
"1959","0000","COUNTY TOTAL",278923,72650,NA,"2017"," HI","County Total","15001","Hawaii"
"1960","0000","COUNTY TOTAL",4177428,270167,NA,"2018"," HI","County Total","15001","Hawaii"
"1961","0000","COUNTY TOTAL",184327,52155,NA,"2019"," HI","County Total","15001","Hawaii"
"1962","0000","COUNTY TOTAL",99277,40154,NA,"2020"," HI","County Total","15001","Hawaii"
"1963","0000","COUNTY TOTAL",371225,96592,NA,"2021"," HI","County Total","15001","Hawaii"
"1964","0000","COUNTY TOTAL",477277166,156524859,NA,"2013"," HI","County Total","15003","Honolulu"
"1965","0000","COUNTY TOTAL",476379351,154529380,NA,"2014"," HI","County Total","15003","Honolulu"
"1966","0000","COUNTY TOTAL",473392859,181815520,NA,"2015"," HI","County Total","15003","Honolulu"
"1967","0000","COUNTY TOTAL",485364192,170932381,NA,"2016"," HI","County Total","15003","Honolulu"
"1968","0000","COUNTY TOTAL",519424271,924757697,NA,"2017"," HI","County Total","15003","Honolulu"
"1969","0000","COUNTY TOTAL",666145093,1205362895,NA,"2018"," HI","County Total","15003","Honolulu"
"1970","0000","COUNTY TOTAL",560306256,982365987,NA,"2019"," HI","County Total","15003","Honolulu"
"1971","0000","COUNTY TOTAL",438714919,1001858851,NA,"2020"," HI","County Total","15003","Honolulu"
"1972","0000","COUNTY TOTAL",614294528,838342128,NA,"2021"," HI","County Total","15003","Honolulu"
"1973","0000","COUNTY TOTAL",116894,14112,NA,"2013"," HI","County Total","15009","Maui"
"1974","0000","COUNTY TOTAL",2018026,138643,NA,"2014"," HI","County Total","15009","Maui"
"1975","0000","COUNTY TOTAL",91758,26504,NA,"2015"," HI","County Total","15009","Maui"
"1976","0000","COUNTY TOTAL",15717,19026,NA,"2016"," HI","County Total","15009","Maui"
"1977","0000","COUNTY TOTAL",0,0,NA,"2017"," HI","County Total","15009","Maui"
"1978","0000","COUNTY TOTAL",83719,16824,NA,"2018"," HI","County Total","15009","Maui"
"1979","0000","COUNTY TOTAL",55337,7819,NA,"2019"," HI","County Total","15009","Maui"
"1980","0000","COUNTY TOTAL",0,0,NA,"2020"," HI","County Total","15009","Maui"
"1981","0000","COUNTY TOTAL",258716,222310,NA,"2021"," HI","County Total","15009","Maui"
"1982","0000","COUNTY TOTAL",457747906,89060211,NA,"2013"," IL","County Total","17043","DuPage"
"1983","0000","COUNTY TOTAL",610247281,240889723,NA,"2014"," IL","County Total","17043","DuPage"
"1984","0000","COUNTY TOTAL",581692189,273414847,NA,"2015"," IL","County Total","17043","DuPage"
"1985","0000","COUNTY TOTAL",419591797,241049953,NA,"2016"," IL","County Total","17043","DuPage"
"1986","0000","COUNTY TOTAL",540894116,164646892,NA,"2017"," IL","County Total","17043","DuPage"
"1987","0000","COUNTY TOTAL",649419874,142165553,NA,"2018"," IL","County Total","17043","DuPage"
"1988","0000","COUNTY TOTAL",312176618,107627759,NA,"2019"," IL","County Total","17043","DuPage"
"1989","0000","COUNTY TOTAL",275119597,187349557,NA,"2020"," IL","County Total","17043","DuPage"
"1990","0000","COUNTY TOTAL",360505943,67536814,NA,"2021"," IL","County Total","17043","DuPage"
"1991","0000","COUNTY TOTAL",106918,21660,NA,"2013"," IL","County Total","17143","Peoria"
"1992","0000","COUNTY TOTAL",7010813,80236,NA,"2014"," IL","County Total","17143","Peoria"
"1993","0000","COUNTY TOTAL",863810,143467,NA,"2015"," IL","County Total","17143","Peoria"
"1994","0000","COUNTY TOTAL",891815,144439,NA,"2016"," IL","County Total","17143","Peoria"
"1995","0000","COUNTY TOTAL",18457228,107122,NA,"2017"," IL","County Total","17143","Peoria"
"1996","0000","COUNTY TOTAL",4574262,275550,NA,"2018"," IL","County Total","17143","Peoria"
"1997","0000","COUNTY TOTAL",936184,102891,NA,"2019"," IL","County Total","17143","Peoria"
"1998","0000","COUNTY TOTAL",107533,63515,NA,"2020"," IL","County Total","17143","Peoria"
"1999","0000","COUNTY TOTAL",1914350,191372,NA,"2021"," IL","County Total","17143","Peoria"
"2000","0000","COUNTY TOTAL",0,0,NA,"2013"," IN","County Total","18127","Porter"
"2001","0000","COUNTY TOTAL",11904,2,NA,"2014"," IN","County Total","18127","Porter"
"2002","0000","COUNTY TOTAL",2220,1,NA,"2015"," IN","County Total","18127","Porter"
"2003","0000","COUNTY TOTAL",145655,42408,NA,"2016"," IN","County Total","18127","Porter"
"2004","0000","COUNTY TOTAL",0,0,NA,"2017"," IN","County Total","18127","Porter"
"2005","0000","COUNTY TOTAL",841856,214636,NA,"2018"," IN","County Total","18127","Porter"
"2006","0000","COUNTY TOTAL",133599,10982,NA,"2019"," IN","County Total","18127","Porter"
"2007","0000","COUNTY TOTAL",828,217,NA,"2020"," IN","County Total","18127","Porter"
"2008","0000","COUNTY TOTAL",0,0,NA,"2021"," IN","County Total","18127","Porter"
"2009","0000","COUNTY TOTAL",0,0,NA,"2013"," LA","County Total","22017","Caddo "
"2010","0000","COUNTY TOTAL",0,0,NA,"2014"," LA","County Total","22017","Caddo "
"2011","0000","COUNTY TOTAL",0,0,NA,"2015"," LA","County Total","22017","Caddo "
